group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 6, part 1",,,,,1420415.0,ns,2
"day 6, part 1",,,,,2689029.0,ns,4
"day 6, part 1",,,,,5038327.0,ns,6
"day 6, part 1",,,,,8051033.0,ns,8
"day 6, part 1",,,,,7184342.0,ns,10
"day 6, part 1",,,,,7197678.0,ns,12
"day 6, part 1",,,,,8051034.0,ns,14
"day 6, part 1",,,,,9428291.0,ns,16
"day 6, part 1",,,,,15337753.0,ns,18
"day 6, part 1",,,,,15413817.0,ns,20
"day 6, part 1",,,,,15494744.0,ns,22
"day 6, part 1",,,,,15476387.0,ns,24
"day 6, part 1",,,,,17310883.0,ns,26
"day 6, part 1",,,,,19349481.0,ns,28
"day 6, part 1",,,,,19670470.0,ns,30
"day 6, part 1",,,,,21684805.0,ns,32
"day 6, part 1",,,,,21804845.0,ns,34
"day 6, part 1",,,,,24453745.0,ns,36
"day 6, part 1",,,,,24178021.0,ns,38
"day 6, part 1",,,,,23759070.0,ns,40
"day 6, part 1",,,,,25315613.0,ns,42
"day 6, part 1",,,,,26423830.0,ns,44
"day 6, part 1",,,,,26504150.0,ns,46
"day 6, part 1",,,,,27836725.0,ns,48
"day 6, part 1",,,,,29720331.0,ns,50
"day 6, part 1",,,,,30324994.0,ns,52
"day 6, part 1",,,,,34174554.0,ns,54
"day 6, part 1",,,,,47386309.0,ns,56
"day 6, part 1",,,,,42283975.0,ns,58
"day 6, part 1",,,,,38574501.0,ns,60
"day 6, part 1",,,,,39595001.0,ns,62
"day 6, part 1",,,,,39241207.0,ns,64
"day 6, part 1",,,,,41434830.0,ns,66
"day 6, part 1",,,,,42164725.0,ns,68
"day 6, part 1",,,,,43861049.0,ns,70
"day 6, part 1",,,,,47592662.0,ns,72
"day 6, part 1",,,,,46454680.0,ns,74
"day 6, part 1",,,,,48146895.0,ns,76
"day 6, part 1",,,,,48806060.0,ns,78
"day 6, part 1",,,,,51553600.0,ns,80
"day 6, part 1",,,,,51296242.0,ns,82
"day 6, part 1",,,,,52286649.0,ns,84
"day 6, part 1",,,,,53632488.0,ns,86
"day 6, part 1",,,,,60256808.0,ns,88
"day 6, part 1",,,,,57158896.0,ns,90
"day 6, part 1",,,,,56820504.0,ns,92
"day 6, part 1",,,,,55786536.0,ns,94
"day 6, part 1",,,,,62680493.0,ns,96
"day 6, part 1",,,,,66283240.0,ns,98
"day 6, part 1",,,,,69383867.0,ns,100
"day 6, part 1",,,,,66375866.0,ns,102
"day 6, part 1",,,,,60630578.0,ns,104
"day 6, part 1",,,,,62544901.0,ns,106
"day 6, part 1",,,,,64420127.0,ns,108
"day 6, part 1",,,,,65883585.0,ns,110
"day 6, part 1",,,,,66932468.0,ns,112
"day 6, part 1",,,,,69611458.0,ns,114
"day 6, part 1",,,,,69249360.0,ns,116
"day 6, part 1",,,,,74306408.0,ns,118
"day 6, part 1",,,,,69389467.0,ns,120
"day 6, part 1",,,,,70476089.0,ns,122
"day 6, part 1",,,,,70668476.0,ns,124
"day 6, part 1",,,,,72532757.0,ns,126
"day 6, part 1",,,,,77191263.0,ns,128
"day 6, part 1",,,,,78375716.0,ns,130
"day 6, part 1",,,,,93281592.0,ns,132
"day 6, part 1",,,,,81498850.0,ns,134
"day 6, part 1",,,,,78822410.0,ns,136
"day 6, part 1",,,,,79894174.0,ns,138
"day 6, part 1",,,,,80940332.0,ns,140
"day 6, part 1",,,,,83620498.0,ns,142
"day 6, part 1",,,,,85491847.0,ns,144
"day 6, part 1",,,,,86151039.0,ns,146
"day 6, part 1",,,,,85815607.0,ns,148
"day 6, part 1",,,,,87007182.0,ns,150
"day 6, part 1",,,,,96291415.0,ns,152
"day 6, part 1",,,,,118327720.0,ns,154
"day 6, part 1",,,,,108535979.0,ns,156
"day 6, part 1",,,,,100751996.0,ns,158
"day 6, part 1",,,,,98062066.0,ns,160
"day 6, part 1",,,,,102871699.0,ns,162
"day 6, part 1",,,,,99380047.0,ns,164
"day 6, part 1",,,,,108296714.0,ns,166
"day 6, part 1",,,,,122188396.0,ns,168
"day 6, part 1",,,,,108495590.0,ns,170
"day 6, part 1",,,,,100039365.0,ns,172
"day 6, part 1",,,,,113635516.0,ns,174
"day 6, part 1",,,,,129705066.0,ns,176
"day 6, part 1",,,,,111050617.0,ns,178
"day 6, part 1",,,,,112439663.0,ns,180
"day 6, part 1",,,,,106368987.0,ns,182
"day 6, part 1",,,,,109495308.0,ns,184
"day 6, part 1",,,,,114877434.0,ns,186
"day 6, part 1",,,,,116725573.0,ns,188
"day 6, part 1",,,,,113968234.0,ns,190
"day 6, part 1",,,,,113618094.0,ns,192
"day 6, part 1",,,,,112229917.0,ns,194
"day 6, part 1",,,,,129723992.0,ns,196
"day 6, part 1",,,,,116209933.0,ns,198
"day 6, part 1",,,,,117828459.0,ns,200
