group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 4, part 2",,,,,2321061.0,ns,2
"day 4, part 2",,,,,4708779.0,ns,4
"day 4, part 2",,,,,6424587.0,ns,6
"day 4, part 2",,,,,8555966.0,ns,8
"day 4, part 2",,,,,10777797.0,ns,10
"day 4, part 2",,,,,13379736.0,ns,12
"day 4, part 2",,,,,15187682.0,ns,14
"day 4, part 2",,,,,17484262.0,ns,16
"day 4, part 2",,,,,19255126.0,ns,18
"day 4, part 2",,,,,13448679.0,ns,20
"day 4, part 2",,,,,13561467.0,ns,22
"day 4, part 2",,,,,16225689.0,ns,24
"day 4, part 2",,,,,16501074.0,ns,26
"day 4, part 2",,,,,16982579.0,ns,28
"day 4, part 2",,,,,19883997.0,ns,30
"day 4, part 2",,,,,19762109.0,ns,32
"day 4, part 2",,,,,22391434.0,ns,34
"day 4, part 2",,,,,22605756.0,ns,36
"day 4, part 2",,,,,23405111.0,ns,38
"day 4, part 2",,,,,26570032.0,ns,40
"day 4, part 2",,,,,26773526.0,ns,42
"day 4, part 2",,,,,29163430.0,ns,44
"day 4, part 2",,,,,30637038.0,ns,46
"day 4, part 2",,,,,35707852.0,ns,48
"day 4, part 2",,,,,38213245.0,ns,50
"day 4, part 2",,,,,38914286.0,ns,52
"day 4, part 2",,,,,35466329.0,ns,54
"day 4, part 2",,,,,34954552.0,ns,56
"day 4, part 2",,,,,37408427.0,ns,58
"day 4, part 2",,,,,38815040.0,ns,60
"day 4, part 2",,,,,39215235.0,ns,62
"day 4, part 2",,,,,39481117.0,ns,64
"day 4, part 2",,,,,41200471.0,ns,66
"day 4, part 2",,,,,42868842.0,ns,68
"day 4, part 2",,,,,44447554.0,ns,70
"day 4, part 2",,,,,46210290.0,ns,72
"day 4, part 2",,,,,47717245.0,ns,74
"day 4, part 2",,,,,50633586.0,ns,76
"day 4, part 2",,,,,52421234.0,ns,78
"day 4, part 2",,,,,51591402.0,ns,80
"day 4, part 2",,,,,51898716.0,ns,82
"day 4, part 2",,,,,53428952.0,ns,84
"day 4, part 2",,,,,55043168.0,ns,86
"day 4, part 2",,,,,55929623.0,ns,88
"day 4, part 2",,,,,56785649.0,ns,90
"day 4, part 2",,,,,59111764.0,ns,92
"day 4, part 2",,,,,62279673.0,ns,94
"day 4, part 2",,,,,73863187.0,ns,96
"day 4, part 2",,,,,63789525.0,ns,98
"day 4, part 2",,,,,65730213.0,ns,100
"day 4, part 2",,,,,65690189.0,ns,102
"day 4, part 2",,,,,66407219.0,ns,104
"day 4, part 2",,,,,67036915.0,ns,106
"day 4, part 2",,,,,68755966.0,ns,108
"day 4, part 2",,,,,69508720.0,ns,110
"day 4, part 2",,,,,71771667.0,ns,112
"day 4, part 2",,,,,73084594.0,ns,114
"day 4, part 2",,,,,74090359.0,ns,116
"day 4, part 2",,,,,76723460.0,ns,118
"day 4, part 2",,,,,75144134.0,ns,120
"day 4, part 2",,,,,78159550.0,ns,122
"day 4, part 2",,,,,80069695.0,ns,124
"day 4, part 2",,,,,95763236.0,ns,126
"day 4, part 2",,,,,85606577.0,ns,128
"day 4, part 2",,,,,83317786.0,ns,130
"day 4, part 2",,,,,85580008.0,ns,132
"day 4, part 2",,,,,87359790.0,ns,134
"day 4, part 2",,,,,85240733.0,ns,136
"day 4, part 2",,,,,89048145.0,ns,138
"day 4, part 2",,,,,94247313.0,ns,140
"day 4, part 2",,,,,90294420.0,ns,142
"day 4, part 2",,,,,91832697.0,ns,144
"day 4, part 2",,,,,96381732.0,ns,146
"day 4, part 2",,,,,95659998.0,ns,148
"day 4, part 2",,,,,112361090.0,ns,150
"day 4, part 2",,,,,103571323.0,ns,152
"day 4, part 2",,,,,102063296.0,ns,154
"day 4, part 2",,,,,103057540.0,ns,156
"day 4, part 2",,,,,101990043.0,ns,158
"day 4, part 2",,,,,101172890.0,ns,160
"day 4, part 2",,,,,102714037.0,ns,162
"day 4, part 2",,,,,104705634.0,ns,164
"day 4, part 2",,,,,117915760.0,ns,166
"day 4, part 2",,,,,124505161.0,ns,168
"day 4, part 2",,,,,132287590.0,ns,170
"day 4, part 2",,,,,133879662.0,ns,172
"day 4, part 2",,,,,123640090.0,ns,174
"day 4, part 2",,,,,135618957.0,ns,176
"day 4, part 2",,,,,141780001.0,ns,178
"day 4, part 2",,,,,128803091.0,ns,180
"day 4, part 2",,,,,162357153.0,ns,182
"day 4, part 2",,,,,157025222.0,ns,184
"day 4, part 2",,,,,139221401.0,ns,186
"day 4, part 2",,,,,134861558.0,ns,188
"day 4, part 2",,,,,128988280.0,ns,190
"day 4, part 2",,,,,130752753.0,ns,192
"day 4, part 2",,,,,131729601.0,ns,194
"day 4, part 2",,,,,148958781.0,ns,196
"day 4, part 2",,,,,138089652.0,ns,198
"day 4, part 2",,,,,139828879.0,ns,200
