group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 1, part 1",,,,,1144821.0,ns,47
"day 1, part 1",,,,,2355324.0,ns,94
"day 1, part 1",,,,,4095675.0,ns,141
"day 1, part 1",,,,,3927674.0,ns,188
"day 1, part 1",,,,,4652116.0,ns,235
"day 1, part 1",,,,,6025609.0,ns,282
"day 1, part 1",,,,,8188179.0,ns,329
"day 1, part 1",,,,,7988371.0,ns,376
"day 1, part 1",,,,,10468911.0,ns,423
"day 1, part 1",,,,,8857139.0,ns,470
"day 1, part 1",,,,,9229034.0,ns,517
"day 1, part 1",,,,,9631699.0,ns,564
"day 1, part 1",,,,,10135847.0,ns,611
"day 1, part 1",,,,,11120560.0,ns,658
"day 1, part 1",,,,,12169987.0,ns,705
"day 1, part 1",,,,,11972352.0,ns,752
"day 1, part 1",,,,,13091072.0,ns,799
"day 1, part 1",,,,,13940138.0,ns,846
"day 1, part 1",,,,,15096146.0,ns,893
"day 1, part 1",,,,,15934437.0,ns,940
"day 1, part 1",,,,,22652329.0,ns,987
"day 1, part 1",,,,,18841809.0,ns,1034
"day 1, part 1",,,,,25547451.0,ns,1081
"day 1, part 1",,,,,29460474.0,ns,1128
"day 1, part 1",,,,,27111956.0,ns,1175
"day 1, part 1",,,,,25251077.0,ns,1222
"day 1, part 1",,,,,22238461.0,ns,1269
"day 1, part 1",,,,,31528424.0,ns,1316
"day 1, part 1",,,,,34819737.0,ns,1363
"day 1, part 1",,,,,34770449.0,ns,1410
"day 1, part 1",,,,,38281960.0,ns,1457
"day 1, part 1",,,,,39591426.0,ns,1504
"day 1, part 1",,,,,38704568.0,ns,1551
"day 1, part 1",,,,,40164535.0,ns,1598
"day 1, part 1",,,,,31514105.0,ns,1645
"day 1, part 1",,,,,27971580.0,ns,1692
"day 1, part 1",,,,,31002311.0,ns,1739
"day 1, part 1",,,,,30298650.0,ns,1786
"day 1, part 1",,,,,31568031.0,ns,1833
"day 1, part 1",,,,,34966651.0,ns,1880
"day 1, part 1",,,,,36216388.0,ns,1927
"day 1, part 1",,,,,44834770.0,ns,1974
"day 1, part 1",,,,,35934461.0,ns,2021
"day 1, part 1",,,,,34628264.0,ns,2068
"day 1, part 1",,,,,36026672.0,ns,2115
"day 1, part 1",,,,,38293573.0,ns,2162
"day 1, part 1",,,,,39751692.0,ns,2209
"day 1, part 1",,,,,39412487.0,ns,2256
"day 1, part 1",,,,,41878987.0,ns,2303
"day 1, part 1",,,,,39697834.0,ns,2350
"day 1, part 1",,,,,41644696.0,ns,2397
"day 1, part 1",,,,,41982030.0,ns,2444
"day 1, part 1",,,,,44277935.0,ns,2491
"day 1, part 1",,,,,42240159.0,ns,2538
"day 1, part 1",,,,,48272140.0,ns,2585
"day 1, part 1",,,,,48771318.0,ns,2632
"day 1, part 1",,,,,44899615.0,ns,2679
"day 1, part 1",,,,,54932430.0,ns,2726
"day 1, part 1",,,,,62509550.0,ns,2773
"day 1, part 1",,,,,74103360.0,ns,2820
"day 1, part 1",,,,,67891939.0,ns,2867
"day 1, part 1",,,,,68998645.0,ns,2914
"day 1, part 1",,,,,73359789.0,ns,2961
"day 1, part 1",,,,,72303632.0,ns,3008
"day 1, part 1",,,,,74015124.0,ns,3055
"day 1, part 1",,,,,73750815.0,ns,3102
"day 1, part 1",,,,,65689391.0,ns,3149
"day 1, part 1",,,,,58855951.0,ns,3196
"day 1, part 1",,,,,73696458.0,ns,3243
"day 1, part 1",,,,,56422392.0,ns,3290
"day 1, part 1",,,,,66161132.0,ns,3337
"day 1, part 1",,,,,65315251.0,ns,3384
"day 1, part 1",,,,,68483230.0,ns,3431
"day 1, part 1",,,,,66773944.0,ns,3478
"day 1, part 1",,,,,60025534.0,ns,3525
"day 1, part 1",,,,,62046797.0,ns,3572
"day 1, part 1",,,,,64784683.0,ns,3619
"day 1, part 1",,,,,71868252.0,ns,3666
"day 1, part 1",,,,,73549843.0,ns,3713
"day 1, part 1",,,,,94960269.0,ns,3760
"day 1, part 1",,,,,101643136.0,ns,3807
"day 1, part 1",,,,,101227032.0,ns,3854
"day 1, part 1",,,,,104351263.0,ns,3901
"day 1, part 1",,,,,93494176.0,ns,3948
"day 1, part 1",,,,,91463287.0,ns,3995
"day 1, part 1",,,,,89319618.0,ns,4042
"day 1, part 1",,,,,104034469.0,ns,4089
"day 1, part 1",,,,,74438302.0,ns,4136
"day 1, part 1",,,,,76434823.0,ns,4183
"day 1, part 1",,,,,78455193.0,ns,4230
"day 1, part 1",,,,,74474180.0,ns,4277
"day 1, part 1",,,,,83322596.0,ns,4324
"day 1, part 1",,,,,79085087.0,ns,4371
"day 1, part 1",,,,,75968501.0,ns,4418
"day 1, part 1",,,,,75088848.0,ns,4465
"day 1, part 1",,,,,81784185.0,ns,4512
"day 1, part 1",,,,,81541692.0,ns,4559
"day 1, part 1",,,,,88952057.0,ns,4606
"day 1, part 1",,,,,95892759.0,ns,4653
"day 1, part 1",,,,,95293198.0,ns,4700
