group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 1, part 1",,,,,1061044.0,ns,43
"day 1, part 1",,,,,2156004.0,ns,86
"day 1, part 1",,,,,2643202.0,ns,129
"day 1, part 1",,,,,4740614.0,ns,172
"day 1, part 1",,,,,4511225.0,ns,215
"day 1, part 1",,,,,5729112.0,ns,258
"day 1, part 1",,,,,6843344.0,ns,301
"day 1, part 1",,,,,7156431.0,ns,344
"day 1, part 1",,,,,8863152.0,ns,387
"day 1, part 1",,,,,9291401.0,ns,430
"day 1, part 1",,,,,10904943.0,ns,473
"day 1, part 1",,,,,11360330.0,ns,516
"day 1, part 1",,,,,12470441.0,ns,559
"day 1, part 1",,,,,15727502.0,ns,602
"day 1, part 1",,,,,17509006.0,ns,645
"day 1, part 1",,,,,15695835.0,ns,688
"day 1, part 1",,,,,15865928.0,ns,731
"day 1, part 1",,,,,16347543.0,ns,774
"day 1, part 1",,,,,19966086.0,ns,817
"day 1, part 1",,,,,22771202.0,ns,860
"day 1, part 1",,,,,21043402.0,ns,903
"day 1, part 1",,,,,21147138.0,ns,946
"day 1, part 1",,,,,25916734.0,ns,989
"day 1, part 1",,,,,26739710.0,ns,1032
"day 1, part 1",,,,,25039368.0,ns,1075
"day 1, part 1",,,,,25331834.0,ns,1118
"day 1, part 1",,,,,27149400.0,ns,1161
"day 1, part 1",,,,,27223481.0,ns,1204
"day 1, part 1",,,,,28261981.0,ns,1247
"day 1, part 1",,,,,31004196.0,ns,1290
"day 1, part 1",,,,,32966151.0,ns,1333
"day 1, part 1",,,,,31585434.0,ns,1376
"day 1, part 1",,,,,31594367.0,ns,1419
"day 1, part 1",,,,,33225596.0,ns,1462
"day 1, part 1",,,,,35005047.0,ns,1505
"day 1, part 1",,,,,35123913.0,ns,1548
"day 1, part 1",,,,,36288628.0,ns,1591
"day 1, part 1",,,,,37314820.0,ns,1634
"day 1, part 1",,,,,37538983.0,ns,1677
"day 1, part 1",,,,,39312635.0,ns,1720
"day 1, part 1",,,,,39278574.0,ns,1763
"day 1, part 1",,,,,41771978.0,ns,1806
"day 1, part 1",,,,,42383331.0,ns,1849
"day 1, part 1",,,,,43990846.0,ns,1892
"day 1, part 1",,,,,50928296.0,ns,1935
"day 1, part 1",,,,,53269790.0,ns,1978
"day 1, part 1",,,,,49589852.0,ns,2021
"day 1, part 1",,,,,44295967.0,ns,2064
"day 1, part 1",,,,,47139036.0,ns,2107
"day 1, part 1",,,,,53812564.0,ns,2150
"day 1, part 1",,,,,59665797.0,ns,2193
"day 1, part 1",,,,,50671691.0,ns,2236
"day 1, part 1",,,,,57067313.0,ns,2279
"day 1, part 1",,,,,56203649.0,ns,2322
"day 1, part 1",,,,,54234631.0,ns,2365
"day 1, part 1",,,,,74505369.0,ns,2408
"day 1, part 1",,,,,79702918.0,ns,2451
"day 1, part 1",,,,,69329152.0,ns,2494
"day 1, part 1",,,,,59702935.0,ns,2537
"day 1, part 1",,,,,59151032.0,ns,2580
"day 1, part 1",,,,,60413044.0,ns,2623
"day 1, part 1",,,,,70110305.0,ns,2666
"day 1, part 1",,,,,74701114.0,ns,2709
"day 1, part 1",,,,,66616646.0,ns,2752
"day 1, part 1",,,,,68456396.0,ns,2795
"day 1, part 1",,,,,69989109.0,ns,2838
"day 1, part 1",,,,,84144451.0,ns,2881
"day 1, part 1",,,,,91465844.0,ns,2924
"day 1, part 1",,,,,71594805.0,ns,2967
"day 1, part 1",,,,,69316531.0,ns,3010
"day 1, part 1",,,,,72449312.0,ns,3053
"day 1, part 1",,,,,72107328.0,ns,3096
"day 1, part 1",,,,,71617733.0,ns,3139
"day 1, part 1",,,,,71077162.0,ns,3182
"day 1, part 1",,,,,78704457.0,ns,3225
"day 1, part 1",,,,,74691577.0,ns,3268
"day 1, part 1",,,,,75803114.0,ns,3311
"day 1, part 1",,,,,75720523.0,ns,3354
"day 1, part 1",,,,,77341509.0,ns,3397
"day 1, part 1",,,,,76633805.0,ns,3440
"day 1, part 1",,,,,74728948.0,ns,3483
"day 1, part 1",,,,,80821982.0,ns,3526
"day 1, part 1",,,,,88657114.0,ns,3569
"day 1, part 1",,,,,83475388.0,ns,3612
"day 1, part 1",,,,,82468534.0,ns,3655
"day 1, part 1",,,,,83683486.0,ns,3698
"day 1, part 1",,,,,87044028.0,ns,3741
"day 1, part 1",,,,,87252386.0,ns,3784
"day 1, part 1",,,,,94112519.0,ns,3827
"day 1, part 1",,,,,93518370.0,ns,3870
"day 1, part 1",,,,,91931370.0,ns,3913
"day 1, part 1",,,,,94525752.0,ns,3956
"day 1, part 1",,,,,93266717.0,ns,3999
"day 1, part 1",,,,,85996134.0,ns,4042
"day 1, part 1",,,,,90429272.0,ns,4085
"day 1, part 1",,,,,96611729.0,ns,4128
"day 1, part 1",,,,,105727556.0,ns,4171
"day 1, part 1",,,,,89115130.0,ns,4214
"day 1, part 1",,,,,97445189.0,ns,4257
"day 1, part 1",,,,,105693960.0,ns,4300
