group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 5, part 1",,,,,1052501.0,ns,13
"day 5, part 1",,,,,2655362.0,ns,26
"day 5, part 1",,,,,4072000.0,ns,39
"day 5, part 1",,,,,4006990.0,ns,52
"day 5, part 1",,,,,4859082.0,ns,65
"day 5, part 1",,,,,5835270.0,ns,78
"day 5, part 1",,,,,6799394.0,ns,91
"day 5, part 1",,,,,7748619.0,ns,104
"day 5, part 1",,,,,9223619.0,ns,117
"day 5, part 1",,,,,9877711.0,ns,130
"day 5, part 1",,,,,10794352.0,ns,143
"day 5, part 1",,,,,11593058.0,ns,156
"day 5, part 1",,,,,12545194.0,ns,169
"day 5, part 1",,,,,13132047.0,ns,182
"day 5, part 1",,,,,14556880.0,ns,195
"day 5, part 1",,,,,15931179.0,ns,208
"day 5, part 1",,,,,16444538.0,ns,221
"day 5, part 1",,,,,17725576.0,ns,234
"day 5, part 1",,,,,19192492.0,ns,247
"day 5, part 1",,,,,20523968.0,ns,260
"day 5, part 1",,,,,20616377.0,ns,273
"day 5, part 1",,,,,22086879.0,ns,286
"day 5, part 1",,,,,22974232.0,ns,299
"day 5, part 1",,,,,23575359.0,ns,312
"day 5, part 1",,,,,24154925.0,ns,325
"day 5, part 1",,,,,24843055.0,ns,338
"day 5, part 1",,,,,28642787.0,ns,351
"day 5, part 1",,,,,32506997.0,ns,364
"day 5, part 1",,,,,33354797.0,ns,377
"day 5, part 1",,,,,34389181.0,ns,390
"day 5, part 1",,,,,30541844.0,ns,403
"day 5, part 1",,,,,34062159.0,ns,416
"day 5, part 1",,,,,36111853.0,ns,429
"day 5, part 1",,,,,36538834.0,ns,442
"day 5, part 1",,,,,38028897.0,ns,455
"day 5, part 1",,,,,46125609.0,ns,468
"day 5, part 1",,,,,39646457.0,ns,481
"day 5, part 1",,,,,40037677.0,ns,494
"day 5, part 1",,,,,41164444.0,ns,507
"day 5, part 1",,,,,38674011.0,ns,520
"day 5, part 1",,,,,38725049.0,ns,533
"day 5, part 1",,,,,40657838.0,ns,546
"day 5, part 1",,,,,44411692.0,ns,559
"day 5, part 1",,,,,45858011.0,ns,572
"day 5, part 1",,,,,44553020.0,ns,585
"day 5, part 1",,,,,48421418.0,ns,598
"day 5, part 1",,,,,48683460.0,ns,611
"day 5, part 1",,,,,50776388.0,ns,624
"day 5, part 1",,,,,47506286.0,ns,637
"day 5, part 1",,,,,47595367.0,ns,650
"day 5, part 1",,,,,48444971.0,ns,663
"day 5, part 1",,,,,49692515.0,ns,676
"day 5, part 1",,,,,52060151.0,ns,689
"day 5, part 1",,,,,62133962.0,ns,702
"day 5, part 1",,,,,58794938.0,ns,715
"day 5, part 1",,,,,53628544.0,ns,728
"day 5, part 1",,,,,56985429.0,ns,741
"day 5, part 1",,,,,57072107.0,ns,754
"day 5, part 1",,,,,55546618.0,ns,767
"day 5, part 1",,,,,57945959.0,ns,780
"day 5, part 1",,,,,60879760.0,ns,793
"day 5, part 1",,,,,58889922.0,ns,806
"day 5, part 1",,,,,61446063.0,ns,819
"day 5, part 1",,,,,60452989.0,ns,832
"day 5, part 1",,,,,67911243.0,ns,845
"day 5, part 1",,,,,69184729.0,ns,858
"day 5, part 1",,,,,72191739.0,ns,871
"day 5, part 1",,,,,71293620.0,ns,884
"day 5, part 1",,,,,72163929.0,ns,897
"day 5, part 1",,,,,73259673.0,ns,910
"day 5, part 1",,,,,80327264.0,ns,923
"day 5, part 1",,,,,79009018.0,ns,936
"day 5, part 1",,,,,74855730.0,ns,949
"day 5, part 1",,,,,75314060.0,ns,962
"day 5, part 1",,,,,73468318.0,ns,975
"day 5, part 1",,,,,74047414.0,ns,988
"day 5, part 1",,,,,74037629.0,ns,1001
"day 5, part 1",,,,,76251814.0,ns,1014
"day 5, part 1",,,,,83652009.0,ns,1027
"day 5, part 1",,,,,76973756.0,ns,1040
"day 5, part 1",,,,,76588134.0,ns,1053
"day 5, part 1",,,,,78495694.0,ns,1066
"day 5, part 1",,,,,79370862.0,ns,1079
"day 5, part 1",,,,,88621077.0,ns,1092
"day 5, part 1",,,,,93962524.0,ns,1105
"day 5, part 1",,,,,100976298.0,ns,1118
"day 5, part 1",,,,,93327301.0,ns,1131
"day 5, part 1",,,,,92387120.0,ns,1144
"day 5, part 1",,,,,85695624.0,ns,1157
"day 5, part 1",,,,,86692850.0,ns,1170
"day 5, part 1",,,,,90609231.0,ns,1183
"day 5, part 1",,,,,88559667.0,ns,1196
"day 5, part 1",,,,,90050075.0,ns,1209
"day 5, part 1",,,,,91205876.0,ns,1222
"day 5, part 1",,,,,99944785.0,ns,1235
"day 5, part 1",,,,,105576366.0,ns,1248
"day 5, part 1",,,,,122875954.0,ns,1261
"day 5, part 1",,,,,111999745.0,ns,1274
"day 5, part 1",,,,,98680873.0,ns,1287
"day 5, part 1",,,,,99953122.0,ns,1300
