group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 2, part 1",,,,,2163755.0,ns,2
"day 2, part 1",,,,,4514496.0,ns,4
"day 2, part 1",,,,,6943920.0,ns,6
"day 2, part 1",,,,,6186175.0,ns,8
"day 2, part 1",,,,,8295317.0,ns,10
"day 2, part 1",,,,,10118699.0,ns,12
"day 2, part 1",,,,,11229049.0,ns,14
"day 2, part 1",,,,,13115555.0,ns,16
"day 2, part 1",,,,,14227265.0,ns,18
"day 2, part 1",,,,,14267664.0,ns,20
"day 2, part 1",,,,,22931068.0,ns,22
"day 2, part 1",,,,,24387363.0,ns,24
"day 2, part 1",,,,,27214447.0,ns,26
"day 2, part 1",,,,,31071659.0,ns,28
"day 2, part 1",,,,,32698424.0,ns,30
"day 2, part 1",,,,,36118510.0,ns,32
"day 2, part 1",,,,,38880826.0,ns,34
"day 2, part 1",,,,,39803049.0,ns,36
"day 2, part 1",,,,,47093889.0,ns,38
"day 2, part 1",,,,,43727646.0,ns,40
"day 2, part 1",,,,,44814407.0,ns,42
"day 2, part 1",,,,,47818954.0,ns,44
"day 2, part 1",,,,,50462411.0,ns,46
"day 2, part 1",,,,,55122246.0,ns,48
"day 2, part 1",,,,,55400186.0,ns,50
"day 2, part 1",,,,,62207047.0,ns,52
"day 2, part 1",,,,,57907799.0,ns,54
"day 2, part 1",,,,,63460067.0,ns,56
"day 2, part 1",,,,,64365380.0,ns,58
"day 2, part 1",,,,,61577683.0,ns,60
"day 2, part 1",,,,,49557330.0,ns,62
"day 2, part 1",,,,,49626818.0,ns,64
"day 2, part 1",,,,,50596763.0,ns,66
"day 2, part 1",,,,,51224614.0,ns,68
"day 2, part 1",,,,,52316237.0,ns,70
"day 2, part 1",,,,,51315993.0,ns,72
"day 2, part 1",,,,,52652370.0,ns,74
"day 2, part 1",,,,,60755640.0,ns,76
"day 2, part 1",,,,,79082230.0,ns,78
"day 2, part 1",,,,,56064988.0,ns,80
"day 2, part 1",,,,,57922767.0,ns,82
"day 2, part 1",,,,,60207801.0,ns,84
"day 2, part 1",,,,,59353397.0,ns,86
"day 2, part 1",,,,,60973834.0,ns,88
"day 2, part 1",,,,,65037797.0,ns,90
"day 2, part 1",,,,,74895077.0,ns,92
"day 2, part 1",,,,,75030714.0,ns,94
"day 2, part 1",,,,,83836324.0,ns,96
"day 2, part 1",,,,,102557170.0,ns,98
"day 2, part 1",,,,,102782385.0,ns,100
"day 2, part 1",,,,,100706600.0,ns,102
"day 2, part 1",,,,,105858804.0,ns,104
"day 2, part 1",,,,,125397689.0,ns,106
"day 2, part 1",,,,,131687502.0,ns,108
"day 2, part 1",,,,,140692829.0,ns,110
"day 2, part 1",,,,,128142852.0,ns,112
"day 2, part 1",,,,,116492553.0,ns,114
"day 2, part 1",,,,,95167205.0,ns,116
"day 2, part 1",,,,,123071222.0,ns,118
"day 2, part 1",,,,,152984656.0,ns,120
"day 2, part 1",,,,,133469590.0,ns,122
"day 2, part 1",,,,,112679222.0,ns,124
"day 2, part 1",,,,,118180675.0,ns,126
"day 2, part 1",,,,,93986769.0,ns,128
"day 2, part 1",,,,,96122371.0,ns,130
"day 2, part 1",,,,,141321146.0,ns,132
"day 2, part 1",,,,,117276579.0,ns,134
"day 2, part 1",,,,,118038063.0,ns,136
"day 2, part 1",,,,,122473060.0,ns,138
"day 2, part 1",,,,,109375866.0,ns,140
"day 2, part 1",,,,,142196885.0,ns,142
"day 2, part 1",,,,,147242859.0,ns,144
"day 2, part 1",,,,,117444920.0,ns,146
"day 2, part 1",,,,,150293606.0,ns,148
"day 2, part 1",,,,,155679091.0,ns,150
"day 2, part 1",,,,,131750571.0,ns,152
"day 2, part 1",,,,,146336625.0,ns,154
"day 2, part 1",,,,,149036387.0,ns,156
"day 2, part 1",,,,,137057350.0,ns,158
"day 2, part 1",,,,,120099167.0,ns,160
"day 2, part 1",,,,,164280943.0,ns,162
"day 2, part 1",,,,,178444023.0,ns,164
"day 2, part 1",,,,,217969132.0,ns,166
"day 2, part 1",,,,,175817226.0,ns,168
"day 2, part 1",,,,,182278902.0,ns,170
"day 2, part 1",,,,,186079087.0,ns,172
"day 2, part 1",,,,,191519795.0,ns,174
"day 2, part 1",,,,,201167213.0,ns,176
"day 2, part 1",,,,,177170369.0,ns,178
"day 2, part 1",,,,,169094293.0,ns,180
"day 2, part 1",,,,,147750032.0,ns,182
"day 2, part 1",,,,,179227884.0,ns,184
"day 2, part 1",,,,,151769843.0,ns,186
"day 2, part 1",,,,,146258462.0,ns,188
"day 2, part 1",,,,,145018387.0,ns,190
"day 2, part 1",,,,,162782795.0,ns,192
"day 2, part 1",,,,,152993820.0,ns,194
"day 2, part 1",,,,,183337249.0,ns,196
"day 2, part 1",,,,,147429577.0,ns,198
"day 2, part 1",,,,,150119913.0,ns,200
