group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 5, part 1",,,,,858346.0,ns,11
"day 5, part 1",,,,,2036978.0,ns,22
"day 5, part 1",,,,,3829185.0,ns,33
"day 5, part 1",,,,,4545785.0,ns,44
"day 5, part 1",,,,,6112016.0,ns,55
"day 5, part 1",,,,,8357213.0,ns,66
"day 5, part 1",,,,,8844146.0,ns,77
"day 5, part 1",,,,,10680702.0,ns,88
"day 5, part 1",,,,,11707437.0,ns,99
"day 5, part 1",,,,,10854853.0,ns,110
"day 5, part 1",,,,,10615675.0,ns,121
"day 5, part 1",,,,,12556772.0,ns,132
"day 5, part 1",,,,,13447964.0,ns,143
"day 5, part 1",,,,,14228831.0,ns,154
"day 5, part 1",,,,,16156328.0,ns,165
"day 5, part 1",,,,,20196335.0,ns,176
"day 5, part 1",,,,,21445903.0,ns,187
"day 5, part 1",,,,,22897601.0,ns,198
"day 5, part 1",,,,,24294004.0,ns,209
"day 5, part 1",,,,,19942557.0,ns,220
"day 5, part 1",,,,,20410335.0,ns,231
"day 5, part 1",,,,,21157211.0,ns,242
"day 5, part 1",,,,,21505159.0,ns,253
"day 5, part 1",,,,,23182779.0,ns,264
"day 5, part 1",,,,,22551882.0,ns,275
"day 5, part 1",,,,,23868890.0,ns,286
"day 5, part 1",,,,,26557980.0,ns,297
"day 5, part 1",,,,,26435686.0,ns,308
"day 5, part 1",,,,,26132942.0,ns,319
"day 5, part 1",,,,,28389870.0,ns,330
"day 5, part 1",,,,,29407205.0,ns,341
"day 5, part 1",,,,,32976176.0,ns,352
"day 5, part 1",,,,,38149948.0,ns,363
"day 5, part 1",,,,,44262225.0,ns,374
"day 5, part 1",,,,,44178642.0,ns,385
"day 5, part 1",,,,,46695253.0,ns,396
"day 5, part 1",,,,,45860934.0,ns,407
"day 5, part 1",,,,,47712419.0,ns,418
"day 5, part 1",,,,,52006918.0,ns,429
"day 5, part 1",,,,,65933417.0,ns,440
"day 5, part 1",,,,,79175934.0,ns,451
"day 5, part 1",,,,,69520065.0,ns,462
"day 5, part 1",,,,,55262890.0,ns,473
"day 5, part 1",,,,,56181281.0,ns,484
"day 5, part 1",,,,,58685848.0,ns,495
"day 5, part 1",,,,,59739042.0,ns,506
"day 5, part 1",,,,,61466841.0,ns,517
"day 5, part 1",,,,,58685934.0,ns,528
"day 5, part 1",,,,,59967169.0,ns,539
"day 5, part 1",,,,,60520074.0,ns,550
"day 5, part 1",,,,,68383988.0,ns,561
"day 5, part 1",,,,,57074639.0,ns,572
"day 5, part 1",,,,,56342409.0,ns,583
"day 5, part 1",,,,,49020293.0,ns,594
"day 5, part 1",,,,,52401755.0,ns,605
"day 5, part 1",,,,,52357523.0,ns,616
"day 5, part 1",,,,,54788872.0,ns,627
"day 5, part 1",,,,,52383379.0,ns,638
"day 5, part 1",,,,,57885197.0,ns,649
"day 5, part 1",,,,,62930719.0,ns,660
"day 5, part 1",,,,,79181662.0,ns,671
"day 5, part 1",,,,,79930175.0,ns,682
"day 5, part 1",,,,,77739723.0,ns,693
"day 5, part 1",,,,,78814138.0,ns,704
"day 5, part 1",,,,,69954174.0,ns,715
"day 5, part 1",,,,,80189166.0,ns,726
"day 5, part 1",,,,,74272225.0,ns,737
"day 5, part 1",,,,,71188449.0,ns,748
"day 5, part 1",,,,,88957318.0,ns,759
"day 5, part 1",,,,,83097280.0,ns,770
"day 5, part 1",,,,,69289342.0,ns,781
"day 5, part 1",,,,,71740471.0,ns,792
"day 5, part 1",,,,,67257423.0,ns,803
"day 5, part 1",,,,,78916807.0,ns,814
"day 5, part 1",,,,,69201145.0,ns,825
"day 5, part 1",,,,,79018799.0,ns,836
"day 5, part 1",,,,,96432734.0,ns,847
"day 5, part 1",,,,,92441621.0,ns,858
"day 5, part 1",,,,,96205432.0,ns,869
"day 5, part 1",,,,,96631517.0,ns,880
"day 5, part 1",,,,,100666188.0,ns,891
"day 5, part 1",,,,,91889811.0,ns,902
"day 5, part 1",,,,,91364409.0,ns,913
"day 5, part 1",,,,,108842289.0,ns,924
"day 5, part 1",,,,,111439399.0,ns,935
"day 5, part 1",,,,,113892608.0,ns,946
"day 5, part 1",,,,,90027834.0,ns,957
"day 5, part 1",,,,,107504132.0,ns,968
"day 5, part 1",,,,,103804072.0,ns,979
"day 5, part 1",,,,,105347161.0,ns,990
"day 5, part 1",,,,,125101474.0,ns,1001
"day 5, part 1",,,,,107554428.0,ns,1012
"day 5, part 1",,,,,102266408.0,ns,1023
"day 5, part 1",,,,,92184741.0,ns,1034
"day 5, part 1",,,,,112345941.0,ns,1045
"day 5, part 1",,,,,88703385.0,ns,1056
"day 5, part 1",,,,,88975303.0,ns,1067
"day 5, part 1",,,,,91667622.0,ns,1078
"day 5, part 1",,,,,115372242.0,ns,1089
"day 5, part 1",,,,,122708349.0,ns,1100
