group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 3, part 2",,,,,50293652.0,ns,10
"day 3, part 2",,,,,48665406.0,ns,10
"day 3, part 2",,,,,48364969.0,ns,10
"day 3, part 2",,,,,50298124.0,ns,10
"day 3, part 2",,,,,49352921.0,ns,10
"day 3, part 2",,,,,49023277.0,ns,10
"day 3, part 2",,,,,55357941.0,ns,10
"day 3, part 2",,,,,47894546.0,ns,10
"day 3, part 2",,,,,54042696.0,ns,10
"day 3, part 2",,,,,59992100.0,ns,10
"day 3, part 2",,,,,52960658.0,ns,10
"day 3, part 2",,,,,56581151.0,ns,10
"day 3, part 2",,,,,58153620.0,ns,10
"day 3, part 2",,,,,48981035.0,ns,10
"day 3, part 2",,,,,48881891.0,ns,10
"day 3, part 2",,,,,55973239.0,ns,10
"day 3, part 2",,,,,62080612.0,ns,10
"day 3, part 2",,,,,52568839.0,ns,10
"day 3, part 2",,,,,51280677.0,ns,10
"day 3, part 2",,,,,49111080.0,ns,10
"day 3, part 2",,,,,48930334.0,ns,10
"day 3, part 2",,,,,49281089.0,ns,10
"day 3, part 2",,,,,52976227.0,ns,10
"day 3, part 2",,,,,49402717.0,ns,10
"day 3, part 2",,,,,49321136.0,ns,10
"day 3, part 2",,,,,49142977.0,ns,10
"day 3, part 2",,,,,56594232.0,ns,10
"day 3, part 2",,,,,52738177.0,ns,10
"day 3, part 2",,,,,49931769.0,ns,10
"day 3, part 2",,,,,48760729.0,ns,10
"day 3, part 2",,,,,49689528.0,ns,10
"day 3, part 2",,,,,49352595.0,ns,10
"day 3, part 2",,,,,49109600.0,ns,10
"day 3, part 2",,,,,49855490.0,ns,10
"day 3, part 2",,,,,49504337.0,ns,10
"day 3, part 2",,,,,51328390.0,ns,10
"day 3, part 2",,,,,49568635.0,ns,10
"day 3, part 2",,,,,58021399.0,ns,10
"day 3, part 2",,,,,56324851.0,ns,10
"day 3, part 2",,,,,49698717.0,ns,10
"day 3, part 2",,,,,50369733.0,ns,10
"day 3, part 2",,,,,49181466.0,ns,10
"day 3, part 2",,,,,49513243.0,ns,10
"day 3, part 2",,,,,49151347.0,ns,10
"day 3, part 2",,,,,48881458.0,ns,10
"day 3, part 2",,,,,48795052.0,ns,10
"day 3, part 2",,,,,48279637.0,ns,10
"day 3, part 2",,,,,53056386.0,ns,10
"day 3, part 2",,,,,51617070.0,ns,10
"day 3, part 2",,,,,52233037.0,ns,10
"day 3, part 2",,,,,52640829.0,ns,10
"day 3, part 2",,,,,48965472.0,ns,10
"day 3, part 2",,,,,48626703.0,ns,10
"day 3, part 2",,,,,49525665.0,ns,10
"day 3, part 2",,,,,49396514.0,ns,10
"day 3, part 2",,,,,50248867.0,ns,10
"day 3, part 2",,,,,49275046.0,ns,10
"day 3, part 2",,,,,49998010.0,ns,10
"day 3, part 2",,,,,52217000.0,ns,10
"day 3, part 2",,,,,60209761.0,ns,10
"day 3, part 2",,,,,52579384.0,ns,10
"day 3, part 2",,,,,50248516.0,ns,10
"day 3, part 2",,,,,50736939.0,ns,10
"day 3, part 2",,,,,49318149.0,ns,10
"day 3, part 2",,,,,49280948.0,ns,10
"day 3, part 2",,,,,49459707.0,ns,10
"day 3, part 2",,,,,50158534.0,ns,10
"day 3, part 2",,,,,48735346.0,ns,10
"day 3, part 2",,,,,49206332.0,ns,10
"day 3, part 2",,,,,48439049.0,ns,10
"day 3, part 2",,,,,49386198.0,ns,10
"day 3, part 2",,,,,49655155.0,ns,10
"day 3, part 2",,,,,49336721.0,ns,10
"day 3, part 2",,,,,50741290.0,ns,10
"day 3, part 2",,,,,56881415.0,ns,10
"day 3, part 2",,,,,49613456.0,ns,10
"day 3, part 2",,,,,49218644.0,ns,10
"day 3, part 2",,,,,49537438.0,ns,10
"day 3, part 2",,,,,48883812.0,ns,10
"day 3, part 2",,,,,49043649.0,ns,10
"day 3, part 2",,,,,54884486.0,ns,10
"day 3, part 2",,,,,58940505.0,ns,10
"day 3, part 2",,,,,50557371.0,ns,10
"day 3, part 2",,,,,49190509.0,ns,10
"day 3, part 2",,,,,49349053.0,ns,10
"day 3, part 2",,,,,49553496.0,ns,10
"day 3, part 2",,,,,50079996.0,ns,10
"day 3, part 2",,,,,49127878.0,ns,10
"day 3, part 2",,,,,49587949.0,ns,10
"day 3, part 2",,,,,49436333.0,ns,10
"day 3, part 2",,,,,50127003.0,ns,10
"day 3, part 2",,,,,48992210.0,ns,10
"day 3, part 2",,,,,55613649.0,ns,10
"day 3, part 2",,,,,48781330.0,ns,10
"day 3, part 2",,,,,49378515.0,ns,10
"day 3, part 2",,,,,50116381.0,ns,10
"day 3, part 2",,,,,49694630.0,ns,10
"day 3, part 2",,,,,49571743.0,ns,10
"day 3, part 2",,,,,50253959.0,ns,10
"day 3, part 2",,,,,48949889.0,ns,10
