group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"day 1, part 1",,,,,967625.0,ns,53
"day 1, part 1",,,,,1788165.0,ns,106
"day 1, part 1",,,,,2601079.0,ns,159
"day 1, part 1",,,,,5145199.0,ns,212
"day 1, part 1",,,,,4291627.0,ns,265
"day 1, part 1",,,,,6056967.0,ns,318
"day 1, part 1",,,,,6203167.0,ns,371
"day 1, part 1",,,,,7358187.0,ns,424
"day 1, part 1",,,,,8913619.0,ns,477
"day 1, part 1",,,,,8572550.0,ns,530
"day 1, part 1",,,,,10850429.0,ns,583
"day 1, part 1",,,,,12796435.0,ns,636
"day 1, part 1",,,,,16059637.0,ns,689
"day 1, part 1",,,,,18697447.0,ns,742
"day 1, part 1",,,,,18726844.0,ns,795
"day 1, part 1",,,,,20921366.0,ns,848
"day 1, part 1",,,,,21305920.0,ns,901
"day 1, part 1",,,,,23440012.0,ns,954
"day 1, part 1",,,,,25406912.0,ns,1007
"day 1, part 1",,,,,27447407.0,ns,1060
"day 1, part 1",,,,,29276068.0,ns,1113
"day 1, part 1",,,,,30566093.0,ns,1166
"day 1, part 1",,,,,30313921.0,ns,1219
"day 1, part 1",,,,,31346591.0,ns,1272
"day 1, part 1",,,,,32537785.0,ns,1325
"day 1, part 1",,,,,32921020.0,ns,1378
"day 1, part 1",,,,,34752034.0,ns,1431
"day 1, part 1",,,,,35263075.0,ns,1484
"day 1, part 1",,,,,36852759.0,ns,1537
"day 1, part 1",,,,,38415568.0,ns,1590
"day 1, part 1",,,,,39415069.0,ns,1643
"day 1, part 1",,,,,40648269.0,ns,1696
"day 1, part 1",,,,,31034194.0,ns,1749
"day 1, part 1",,,,,29754293.0,ns,1802
"day 1, part 1",,,,,29961015.0,ns,1855
"day 1, part 1",,,,,31292392.0,ns,1908
"day 1, part 1",,,,,32321162.0,ns,1961
"day 1, part 1",,,,,36367128.0,ns,2014
"day 1, part 1",,,,,34965102.0,ns,2067
"day 1, part 1",,,,,35264994.0,ns,2120
"day 1, part 1",,,,,47804304.0,ns,2173
"day 1, part 1",,,,,42863067.0,ns,2226
"day 1, part 1",,,,,37864087.0,ns,2279
"day 1, part 1",,,,,38473766.0,ns,2332
"day 1, part 1",,,,,38990172.0,ns,2385
"day 1, part 1",,,,,56244261.0,ns,2438
"day 1, part 1",,,,,54590008.0,ns,2491
"day 1, part 1",,,,,43493338.0,ns,2544
"day 1, part 1",,,,,44590168.0,ns,2597
"day 1, part 1",,,,,49229949.0,ns,2650
"day 1, part 1",,,,,49875321.0,ns,2703
"day 1, part 1",,,,,46902423.0,ns,2756
"day 1, part 1",,,,,47212174.0,ns,2809
"day 1, part 1",,,,,66076284.0,ns,2862
"day 1, part 1",,,,,51830591.0,ns,2915
"day 1, part 1",,,,,49399463.0,ns,2968
"day 1, part 1",,,,,50318547.0,ns,3021
"day 1, part 1",,,,,50204324.0,ns,3074
"day 1, part 1",,,,,52486668.0,ns,3127
"day 1, part 1",,,,,55484289.0,ns,3180
"day 1, part 1",,,,,56958218.0,ns,3233
"day 1, part 1",,,,,58765276.0,ns,3286
"day 1, part 1",,,,,75034965.0,ns,3339
"day 1, part 1",,,,,64992071.0,ns,3392
"day 1, part 1",,,,,60517701.0,ns,3445
"day 1, part 1",,,,,65337613.0,ns,3498
"day 1, part 1",,,,,79202214.0,ns,3551
"day 1, part 1",,,,,69326955.0,ns,3604
"day 1, part 1",,,,,81559859.0,ns,3657
"day 1, part 1",,,,,90264552.0,ns,3710
"day 1, part 1",,,,,90223037.0,ns,3763
"day 1, part 1",,,,,79845440.0,ns,3816
"day 1, part 1",,,,,67184598.0,ns,3869
"day 1, part 1",,,,,91101847.0,ns,3922
"day 1, part 1",,,,,73655073.0,ns,3975
"day 1, part 1",,,,,80566622.0,ns,4028
"day 1, part 1",,,,,95757619.0,ns,4081
"day 1, part 1",,,,,85104775.0,ns,4134
"day 1, part 1",,,,,70802693.0,ns,4187
"day 1, part 1",,,,,83787640.0,ns,4240
"day 1, part 1",,,,,100637681.0,ns,4293
"day 1, part 1",,,,,114278155.0,ns,4346
"day 1, part 1",,,,,92760480.0,ns,4399
"day 1, part 1",,,,,82917022.0,ns,4452
"day 1, part 1",,,,,99904476.0,ns,4505
"day 1, part 1",,,,,98440431.0,ns,4558
"day 1, part 1",,,,,91815080.0,ns,4611
"day 1, part 1",,,,,89484691.0,ns,4664
"day 1, part 1",,,,,84590552.0,ns,4717
"day 1, part 1",,,,,84260073.0,ns,4770
"day 1, part 1",,,,,85758264.0,ns,4823
"day 1, part 1",,,,,85235767.0,ns,4876
"day 1, part 1",,,,,88232498.0,ns,4929
"day 1, part 1",,,,,98527243.0,ns,4982
"day 1, part 1",,,,,92081884.0,ns,5035
"day 1, part 1",,,,,114015062.0,ns,5088
"day 1, part 1",,,,,93159303.0,ns,5141
"day 1, part 1",,,,,87307618.0,ns,5194
"day 1, part 1",,,,,104731038.0,ns,5247
"day 1, part 1",,,,,127433516.0,ns,5300
